"entity_id","status","store_id","store_name","customer_id","base_grand_total","base_total_paid","grand_total","total_paid","increment_id","base_currency_code","order_currency_code","shipping_name","billing_name","created_at","updated_at","billing_address","shipping_address","shipping_information","customer_email","customer_group","subtotal","shipping_and_handling","customer_name","payment_method"
1071,"complete",1,"Main Website
Main Website Store
",335,256.00,256.00,256.00,256.00,"000001071","USD","USD","Jordan Larson","Jordan Larson","2014-05-17 13:04:39","2014-05-17 13:04:39","1006 Irehe Trail Coknuzov, ME 73349","1006 Irehe Trail Coknuzov, ME 73349","Flat Rate - Fixed","Jordan.Larson@the1umastory.com",1,256.00,6.99,"Jordan Larson","checkmo"
1072,"complete",1,"Main Website
Main Website Store
",236,759.00,759.00,759.00,759.00,"000001072","USD","USD","Cornelia Ballard","Cornelia Ballard","2014-05-19 13:04:39","2014-05-19 13:04:39","1693 Cipdo River Orafiru, NY 14125","1693 Cipdo River Orafiru, NY 14125","Flat Rate - Fixed","Cornelia.Ballard@thelumastory.com",2,759.00,3.99,"Cornelia Ballard","checkmo"
1073,"complete",1,"Main Website
Main Website Store
",269,604.00,604.00,604.00,604.00,"000001073","USD","USD","Georgia King","Georgia King","2014-05-20 13:04:39","2014-05-20 13:04:39","317 Lidor Pass Tupesmi, LA 70940","317 Lidor Pass Tupesmi, LA 70940","Flat Rate - Fixed","Georgia.King@thelumastory.com",2,604.00,1.99,"Georgia King","checkmo"
1074,"complete",1,"Main Website
Main Website Store
",233,680.00,680.00,680.00,680.00,"000001074","USD","USD","Jay Griffith","Jay Griffith","2014-05-28 13:04:39","2014-05-28 13:04:39","277 Linbe Highway Siharvo, GA 02423","277 Linbe Highway Siharvo, GA 02423","Flat Rate - Fixed","Jay.Griffith@thelumastory.com",1,680.00,3.99,"Jay Griffith","checkmo"
1075,"complete",1,"Main Website
Main Website Store
",111,687.00,687.00,687.00,687.00,"000001075","USD","USD","Gregory Welch","Gregory Welch","2014-05-30 13:04:39","2014-05-30 13:04:39","1741 Hanza Highway Ozzulsa, ME 87254","1741 Hanza Highway Ozzulsa, ME 87254","Flat Rate - Fixed","Gregory.Welch@thelumastory.com",1,687.00,6.99,"Gregory Welch","checkmo"
1076,"complete",1,"Main Website
Main Website Store
",301,919.00,919.00,919.00,919.00,"000001076","USD","USD","Mason Rowe","Mason Rowe","2014-05-31 13:04:39","2014-05-31 13:04:39","826 Buvsu Ridge Ahejogjev, SD 18365","826 Buvsu Ridge Ahejogjev, SD 18365","Flat Rate - Fixed","Mason.Rowe@thelumastory.com",4,919.00,6.99,"Mason Rowe","checkmo"
1077,"complete",1,"Main Website
Main Website Store
",120,696.00,696.00,696.00,696.00,"000001077","USD","USD","Samuel McLaughlin","Samuel McLaughlin","2014-06-01 13:04:39","2014-06-01 13:04:39","1662 Osbi Street Ujalikzi, NJ 22166","1662 Osbi Street Ujalikzi, NJ 22166","Flat Rate - Fixed","Samuel.McLaughlin@thelumastory.com",1,696.00,6.99,"Samuel McLaughlin","checkmo"
1078,"complete",1,"Main Website
Main Website Store
",128,545.00,545.00,545.00,545.00,"000001078","USD","USD","Allie Freeman","Allie Freeman","2014-06-02 13:04:39","2014-06-02 13:04:39","1961 Cakkic Pike Titusdop, SC 02653","1961 Cakkic Pike Titusdop, SC 02653","Flat Rate - Fixed","Allie.Freeman@thelumastory.com",4,545.00,1.99,"Allie Freeman","checkmo"
1079,"complete",1,"Main Website
Main Website Store
",137,354.00,354.00,354.00,354.00,"000001079","USD","USD","Elva Nichols","Elva Nichols","2014-06-02 13:04:39","2014-06-02 13:04:39","955 Miok Manor Acvukic, RI 33393","955 Miok Manor Acvukic, RI 33393","Flat Rate - Fixed","Elva.Nichols@thelumastory.com",1,354.00,1.99,"Elva Nichols","checkmo"
1080,"complete",1,"Main Website
Main Website Store
",156,208.00,208.00,208.00,208.00,"000001080","USD","USD","Alberta Poole","Alberta Poole","2014-06-06 13:04:39","2014-06-06 13:04:39","71 Nokjo Junction Futocaru, DE 55070","71 Nokjo Junction Futocaru, DE 55070","Flat Rate - Fixed","Alberta.Poole@thelumastory.com",1,208.00,3.99,"Alberta Poole","checkmo"
1081,"complete",1,"Main Website
Main Website Store
",389,362.00,362.00,362.00,362.00,"000001081","USD","USD","Francisco Rodgers","Francisco Rodgers","2014-06-10 13:04:39","2014-06-10 13:04:39","58 Enugan Path Hinafuv, OR 81884","58 Enugan Path Hinafuv, OR 81884","Flat Rate - Fixed","Francisco.Rodgers@thelumastory.com",4,362.00,6.99,"Francisco Rodgers","checkmo"
1082,"complete",1,"Main Website
Main Website Store
",216,627.00,627.00,627.00,627.00,"000001082","USD","USD","Gilbert Benson","Gilbert Benson","2014-06-10 13:04:39","2014-06-10 13:04:39","920 Rawa Square Tecmeta, DC 27634","920 Rawa Square Tecmeta, DC 27634","Flat Rate - Fixed","Gilbert.Benson@thelumastory.com",3,627.00,1.99,"Gilbert Benson","checkmo"
1083,"complete",1,"Main Website
Main Website Store
",260,710.00,710.00,710.00,710.00,"000001083","USD","USD","Myra Rodriquez","Myra Rodriquez","2014-06-12 13:04:39","2014-06-12 13:04:39","928 Wuwdov Center Rodwaccuk, MI 74932","928 Wuwdov Center Rodwaccuk, MI 74932","Flat Rate - Fixed","Myra.Rodriquez@thelumastory.com",3,710.00,6.99,"Myra Rodriquez","checkmo"
1084,"complete",1,"Main Website
Main Website Store
",189,294.00,294.00,294.00,294.00,"000001084","USD","USD","Lillie Spencer","Lillie Spencer","2014-06-12 13:04:39","2014-06-12 13:04:39","175 Vedtuw Street Tovibob, KS 01447","175 Vedtuw Street Tovibob, KS 01447","Flat Rate - Fixed","Lillie.Spencer@thelumastory.com",4,294.00,6.99,"Lillie Spencer","checkmo"
1085,"complete",1,"Main Website
Main Website Store
",348,686.00,686.00,686.00,686.00,"000001085","USD","USD","Craig Tate","Craig Tate","2014-06-12 13:04:39","2014-06-12 13:04:39","832 Cifril Ridge Ugvuhul, LA 02941","832 Cifril Ridge Ugvuhul, LA 02941","Flat Rate - Fixed","Craig.Tate@thelumastory.com",1,686.00,3.99,"Craig Tate","checkmo"
1086,"complete",1,"Main Website
Main Website Store
",287,556.00,556.00,556.00,556.00,"000001086","USD","USD","Dustin Patton","Dustin Patton","2014-06-13 13:04:39","2014-06-13 13:04:39","1495 Madku Pike Jukali, OK 82210","1495 Madku Pike Jukali, OK 82210","Flat Rate - Fixed","Dustin.Patton@thelumastory.com",2,556.00,3.99,"Dustin Patton","checkmo"
1087,"complete",1,"Main Website
Main Website Store
",160,1032.00,1032.00,1032.00,1032.00,"000001087","USD","USD","Dollie Hicks","Dollie Hicks","2014-06-14 13:04:39","2014-06-14 13:04:39","1191 Muko Plaza Ponpelwe, VT 83742","1191 Muko Plaza Ponpelwe, VT 83742","Flat Rate - Fixed","Dollie.Hicks@thelumastory.com",3,1032.00,1.99,"Dollie Hicks","checkmo"
1088,"complete",1,"Main Website
Main Website Store
",312,210.00,210.00,210.00,210.00,"000001088","USD","USD","Anthony Wallace","Anthony Wallace","2014-06-15 13:04:39","2014-06-15 13:04:39","1463 Ileli Mill Rimvudil, ID 33076","1463 Ileli Mill Rimvudil, ID 33076","Flat Rate - Fixed","Anthony.Wallace@thelumastory.com",4,210.00,1.99,"Anthony Wallace","checkmo"
1089,"complete",1,"Main Website
Main Website Store
",321,360.00,360.00,360.00,360.00,"000001089","USD","USD","Louis Byrd","Louis Byrd","2014-06-16 13:04:39","2014-06-16 13:04:39","1121 Nifzin Lane Javfeza, AL 74310","1121 Nifzin Lane Javfeza, AL 74310","Flat Rate - Fixed","Louis.Byrd@thelumastory.com",4,360.00,6.99,"Louis Byrd","checkmo"
1090,"complete",1,"Main Website
Main Website Store
",266,679.00,679.00,679.00,679.00,"000001090","USD","USD","Jeff Copeland","Jeff Copeland","2014-06-16 13:04:39","2014-06-16 13:04:39","762 Aretup Trail Diopran, UT 36938","762 Aretup Trail Diopran, UT 36938","Flat Rate - Fixed","Jeff.Copeland@thelumastory.com",4,679.00,1.99,"Jeff Copeland","checkmo"
1091,"complete",1,"Main Website
Main Website Store
",266,666.00,666.00,666.00,666.00,"000001091","USD","USD","Jeff Copeland","Jeff Copeland","2014-06-17 13:04:39","2014-06-17 13:04:39","762 Aretup Trail Diopran, UT 36938","762 Aretup Trail Diopran, UT 36938","Flat Rate - Fixed","Jeff.Copeland@thelumastory.com",4,666.00,6.99,"Jeff Copeland","checkmo"
1092,"complete",1,"Main Website
Main Website Store
",376,578.00,578.00,578.00,578.00,"000001092","USD","USD","Mamie Fox","Mamie Fox","2014-06-19 13:04:39","2014-06-19 13:04:39","611 Iwtu Path Zucbisuz, SC 78616","611 Iwtu Path Zucbisuz, SC 78616","Flat Rate - Fixed","Mamie.Fox@thelumastory.com",3,578.00,1.99,"Mamie Fox","checkmo"
1093,"complete",1,"Main Website
Main Website Store
",257,618.00,618.00,618.00,618.00,"000001093","USD","USD","Marie Lewis","Marie Lewis","2014-06-19 13:04:39","2014-06-19 13:04:39","1658 Etoli Pass Ceewpuj, MS 27572","1658 Etoli Pass Ceewpuj, MS 27572","Flat Rate - Fixed","Marie.Lewis@thelumastory.com",1,618.00,3.99,"Marie Lewis","checkmo"
1094,"complete",1,"Main Website
Main Website Store
",288,780.00,780.00,780.00,780.00,"000001094","USD","USD","Della Robertson","Della Robertson","2014-06-20 13:04:39","2014-06-20 13:04:39","1440 Ezdaw Center Semvevaz, KY 05374","1440 Ezdaw Center Semvevaz, KY 05374","Flat Rate - Fixed","Della.Robertson@thelumastory.com",1,780.00,3.99,"Della Robertson","checkmo"
1095,"complete",1,"Main Website
Main Website Store
",146,411.00,411.00,411.00,411.00,"000001095","USD","USD","Addie Parks","Addie Parks","2014-06-21 13:04:39","2014-06-21 13:04:39","1937 Wakiju Avenue Otjubhi, NY 19479","1937 Wakiju Avenue Otjubhi, NY 19479","Flat Rate - Fixed","Addie.Parks@thelumastory.com",2,411.00,3.99,"Addie Parks","checkmo"
1096,"complete",1,"Main Website
Main Website Store
",138,130.00,130.00,130.00,130.00,"000001096","USD","USD","Theresa Hill","Theresa Hill","2014-06-21 13:04:39","2014-06-21 13:04:39","1919 Hupu Ridge Damuben, AZ 05082","1919 Hupu Ridge Damuben, AZ 05082","Flat Rate - Fixed","Theresa.Hill@thelumastory.com",1,130.00,1.99,"Theresa Hill","checkmo"
1097,"complete",1,"Main Website
Main Website Store
",115,232.00,232.00,232.00,232.00,"000001097","USD","USD","Alta Jensen","Alta Jensen","2014-06-23 13:04:39","2014-06-23 13:04:39","176 Fakipi Center Nerbezo, IN 97138","176 Fakipi Center Nerbezo, IN 97138","Flat Rate - Fixed","Alta.Jensen@thelumastory.com",1,232.00,6.99,"Alta Jensen","checkmo"
1098,"complete",1,"Main Website
Main Website Store
",327,336.00,336.00,336.00,336.00,"000001098","USD","USD","Curtis Holland","Curtis Holland","2014-06-23 13:04:39","2014-06-23 13:04:39","328 Dumu Point Suekahe, IA 10414","328 Dumu Point Suekahe, IA 10414","Flat Rate - Fixed","Curtis.Holland@thelumastory.com",3,336.00,1.99,"Curtis Holland","checkmo"
1099,"complete",1,"Main Website
Main Website Store
",173,200.00,200.00,200.00,200.00,"000001099","USD","USD","Ora Bryant","Ora Bryant","2014-06-26 13:04:39","2014-06-26 13:04:39","1274 Fuot Road Nemlekej, MT 30323","1274 Fuot Road Nemlekej, MT 30323","Flat Rate - Fixed","Ora.Bryant@thelumastory.com",2,200.00,1.99,"Ora Bryant","checkmo"
1100,"complete",1,"Main Website
Main Website Store
",396,612.00,612.00,612.00,612.00,"000001100","USD","USD","Gilbert Underwood","Gilbert Underwood","2014-06-28 13:04:39","2014-06-28 13:04:39","666 Boet Loop Alvuni, CO 23619","666 Boet Loop Alvuni, CO 23619","Flat Rate - Fixed","Gilbert.Underwood@thelumastory.com",3,612.00,6.99,"Gilbert Underwood","checkmo"
1101,"complete",1,"Main Website
Main Website Store
",226,548.00,548.00,548.00,548.00,"000001101","USD","USD","Leo Rice","Leo Rice","2014-07-02 13:04:39","2014-07-02 13:04:39","1903 Rodze Highway Golkoew, NY 66838","1903 Rodze Highway Golkoew, NY 66838","Flat Rate - Fixed","Leo.Rice@thelumastory.com",1,548.00,6.99,"Leo Rice","checkmo"
1102,"complete",1,"Main Website
Main Website Store
",307,824.00,824.00,824.00,824.00,"000001102","USD","USD","Cory Keller","Cory Keller","2014-07-04 13:04:39","2014-07-04 13:04:39","1068 Puve View Ewemolmi, NJ 19431","1068 Puve View Ewemolmi, NJ 19431","Flat Rate - Fixed","Cory.Keller@thelumastory.com",4,824.00,3.99,"Cory Keller","checkmo"
1103,"complete",1,"Main Website
Main Website Store
",108,360.00,360.00,360.00,360.00,"000001103","USD","USD","Danny Singleton","Danny Singleton","2014-07-05 13:04:39","2014-07-05 13:04:39","1988 Necu Circle Gikelij, DC 84143","1988 Necu Circle Gikelij, DC 84143","Flat Rate - Fixed","Danny.Singleton@thelumastory.com",1,360.00,3.99,"Danny Singleton","checkmo"
1104,"complete",1,"Main Website
Main Website Store
",316,412.00,412.00,412.00,412.00,"000001104","USD","USD","Martha Mack","Martha Mack","2014-07-05 13:04:39","2014-07-05 13:04:39","1310 Gurmo Way Itewaik, NM 48673","1310 Gurmo Way Itewaik, NM 48673","Flat Rate - Fixed","Martha.Mack@thelumastory.com",2,412.00,6.99,"Martha Mack","checkmo"
1105,"complete",1,"Main Website
Main Website Store
",305,977.00,977.00,977.00,977.00,"000001105","USD","USD","Jordan Larson","Jordan Larson","2014-07-05 13:04:39","2014-07-05 13:04:39","1942 Zijpez Trail Gusowko, CO 80597","1942 Zijpez Trail Gusowko, CO 80597","Flat Rate - Fixed","Jordan.Larson@thelumastory.com",1,977.00,1.99,"Jordan Larson","checkmo"
1106,"complete",1,"Main Website
Main Website Store
",268,653.00,653.00,653.00,653.00,"000001106","USD","USD","Phoebe Bennett","Phoebe Bennett","2014-07-07 13:04:39","2014-07-07 13:04:39","491 Rikzop Trail Lawcari, MS 54860","491 Rikzop Trail Lawcari, MS 54860","Flat Rate - Fixed","Phoebe.Bennett@thelumastory.com",2,653.00,3.99,"Phoebe Bennett","checkmo"
1107,"complete",1,"Main Website
Main Website Store
",216,211.00,211.00,211.00,211.00,"000001107","USD","USD","Gilbert Benson","Gilbert Benson","2014-07-09 13:04:39","2014-07-09 13:04:39","920 Rawa Square Tecmeta, DC 27634","920 Rawa Square Tecmeta, DC 27634","Flat Rate - Fixed","Gilbert.Benson@thelumastory.com",3,211.00,6.99,"Gilbert Benson","checkmo"
1108,"complete",1,"Main Website
Main Website Store
",154,629.00,629.00,629.00,629.00,"000001108","USD","USD","Angel Sherman","Angel Sherman","2014-07-10 13:04:39","2014-07-10 13:04:39","128 Tadto Pass Fudial, VT 63194","128 Tadto Pass Fudial, VT 63194","Flat Rate - Fixed","Angel.Sherman@thelumastory.com",3,629.00,1.99,"Angel Sherman","checkmo"
1109,"complete",1,"Main Website
Main Website Store
",326,390.00,390.00,390.00,390.00,"000001109","USD","USD","Jeffrey Bishop","Jeffrey Bishop","2014-07-12 13:04:39","2014-07-12 13:04:39","311 Hizda Highway Kolvazoh, AZ 31146","311 Hizda Highway Kolvazoh, AZ 31146","Flat Rate - Fixed","Jeffrey.Bishop@thelumastory.com",3,390.00,6.99,"Jeffrey Bishop","checkmo"
1110,"complete",1,"Main Website
Main Website Store
",382,940.00,940.00,940.00,940.00,"000001110","USD","USD","Troy Abbott","Troy Abbott","2014-07-12 13:04:39","2014-07-12 13:04:39","829 Pubsi Manor Ohlelco, KS 79947","829 Pubsi Manor Ohlelco, KS 79947","Flat Rate - Fixed","Troy.Abbott@thelumastory.com",1,940.00,6.99,"Troy Abbott","checkmo"
1111,"complete",1,"Main Website
Main Website Store
",212,592.00,592.00,592.00,592.00,"000001111","USD","USD","Victor Luna","Victor Luna","2014-07-13 13:04:39","2014-07-13 13:04:39","1866 Mesa Boulevard Pajoul, FL 12337","1866 Mesa Boulevard Pajoul, FL 12337","Flat Rate - Fixed","Victor.Luna@thelumastory.com",1,592.00,1.99,"Victor Luna","checkmo"
1112,"complete",1,"Main Website
Main Website Store
",136,290.00,290.00,290.00,290.00,"000001112","USD","USD","Alice Benson","Alice Benson","2014-07-14 13:04:39","2014-07-14 13:04:39","1525 Wobju Terrace Icanegow, CO 73364","1525 Wobju Terrace Icanegow, CO 73364","Flat Rate - Fixed","Alice.Benson@thelumastory.com",3,290.00,3.99,"Alice Benson","checkmo"
1113,"complete",1,"Main Website
Main Website Store
",226,276.00,276.00,276.00,276.00,"000001113","USD","USD","Leo Rice","Leo Rice","2014-07-17 13:04:39","2014-07-17 13:04:39","1903 Rodze Highway Golkoew, NY 66838","1903 Rodze Highway Golkoew, NY 66838","Flat Rate - Fixed","Leo.Rice@thelumastory.com",1,276.00,3.99,"Leo Rice","checkmo"
1114,"complete",1,"Main Website
Main Website Store
",180,854.00,854.00,854.00,854.00,"000001114","USD","USD","Marie Alvarado","Marie Alvarado","2014-07-17 13:04:39","2014-07-17 13:04:39","143 Takne Circle Biwpetnen, NE 11158","143 Takne Circle Biwpetnen, NE 11158","Flat Rate - Fixed","Marie.Alvarado@thelumastory.com",1,854.00,3.99,"Marie Alvarado","checkmo"
1115,"complete",1,"Main Website
Main Website Store
",311,766.00,766.00,766.00,766.00,"000001115","USD","USD","Lizzie Pierce","Lizzie Pierce","2014-07-18 13:04:39","2014-07-18 13:04:39","884 Hivpav Lane Faifaven, OR 84720","884 Hivpav Lane Faifaven, OR 84720","Flat Rate - Fixed","Lizzie.Pierce@thelumastory.com",3,766.00,3.99,"Lizzie Pierce","checkmo"
1116,"complete",1,"Main Website
Main Website Store
",275,356.00,356.00,356.00,356.00,"000001116","USD","USD","Julia Peterson","Julia Peterson","2014-07-18 13:04:39","2014-07-18 13:04:39","366 Uhefa Glen Buwilta, VA 22566","366 Uhefa Glen Buwilta, VA 22566","Flat Rate - Fixed","Julia.Peterson@thelumastory.com",3,356.00,1.99,"Julia Peterson","checkmo"
1117,"complete",1,"Main Website
Main Website Store
",180,614.00,614.00,614.00,614.00,"000001117","USD","USD","Marie Alvarado","Marie Alvarado","2014-07-19 13:04:39","2014-07-19 13:04:39","143 Takne Circle Biwpetnen, NE 11158","143 Takne Circle Biwpetnen, NE 11158","Flat Rate - Fixed","Marie.Alvarado@thelumastory.com",1,614.00,6.99,"Marie Alvarado","checkmo"
1118,"complete",1,"Main Website
Main Website Store
",197,288.00,288.00,288.00,288.00,"000001118","USD","USD","Carrie Roberts","Carrie Roberts","2014-07-21 13:04:39","2014-07-21 13:04:39","673 Wiroz Manor Dinhevo, WA 52677","673 Wiroz Manor Dinhevo, WA 52677","Flat Rate - Fixed","Carrie.Roberts@thelumastory.com",4,288.00,6.99,"Carrie Roberts","checkmo"
1119,"complete",1,"Main Website
Main Website Store
",385,416.00,416.00,416.00,416.00,"000001119","USD","USD","Clara Horton","Clara Horton","2014-07-21 13:04:39","2014-07-21 13:04:39","1452 Lahaju Key Kedtecem, NC 00832","1452 Lahaju Key Kedtecem, NC 00832","Flat Rate - Fixed","Clara.Horton@thelumastory.com",4,416.00,1.99,"Clara Horton","checkmo"
1120,"complete",1,"Main Website
Main Website Store
",299,122.00,122.00,122.00,122.00,"000001120","USD","USD","Mamie Drake","Mamie Drake","2014-07-21 13:04:39","2014-07-21 13:04:39","846 Hogif Avenue Cijuzje, UT 94756","846 Hogif Avenue Cijuzje, UT 94756","Flat Rate - Fixed","Mamie.Drake@thelumastory.com",4,122.00,6.99,"Mamie Drake","checkmo"
1121,"complete",1,"Main Website
Main Website Store
",209,455.00,455.00,455.00,455.00,"000001121","USD","USD","Elsie Lane","Elsie Lane","2014-07-22 13:04:39","2014-07-22 13:04:39","568 Same Pike Meusvi, GA 64371","568 Same Pike Meusvi, GA 64371","Flat Rate - Fixed","Elsie.Lane@thelumastory.com",3,455.00,3.99,"Elsie Lane","checkmo"
1122,"complete",1,"Main Website
Main Website Store
",103,548.00,548.00,548.00,548.00,"000001122","USD","USD","Dean Gonzalez","Dean Gonzalez","2014-07-23 13:04:39","2014-07-23 13:04:39","269 Gerogo Loop Lopeplal, MS 22095","269 Gerogo Loop Lopeplal, MS 22095","Flat Rate - Fixed","Dean.Gonzalez@thelumastory.com",2,548.00,6.99,"Dean Gonzalez","checkmo"
1123,"complete",1,"Main Website
Main Website Store
",189,630.00,630.00,630.00,630.00,"000001123","USD","USD","Lillie Spencer","Lillie Spencer","2014-07-23 13:04:39","2014-07-23 13:04:39","175 Vedtuw Street Tovibob, KS 01447","175 Vedtuw Street Tovibob, KS 01447","Flat Rate - Fixed","Lillie.Spencer@thelumastory.com",4,630.00,6.99,"Lillie Spencer","checkmo"
1124,"complete",1,"Main Website
Main Website Store
",215,465.00,465.00,465.00,465.00,"000001124","USD","USD","John Moreno","John Moreno","2014-07-24 13:04:39","2014-07-24 13:04:39","1393 Vivada Point Sidcule, NH 07661","1393 Vivada Point Sidcule, NH 07661","Flat Rate - Fixed","John.Moreno@thelumastory.com",2,465.00,6.99,"John Moreno","checkmo"
1125,"complete",1,"Main Website
Main Website Store
",246,381.00,381.00,381.00,381.00,"000001125","USD","USD","Ray Phillips","Ray Phillips","2014-07-25 13:04:39","2014-07-25 13:04:39","1767 Zezoc Loop Pugunceb, CA 03210","1767 Zezoc Loop Pugunceb, CA 03210","Flat Rate - Fixed","Ray.Phillips@thelumastory.com",2,381.00,6.99,"Ray Phillips","checkmo"
1126,"complete",1,"Main Website
Main Website Store
",247,153.00,153.00,153.00,153.00,"000001126","USD","USD","Zachary Simon","Zachary Simon","2014-07-26 13:04:39","2014-07-26 13:04:39","1278 Edwi Loop Ganekaz, MT 28382","1278 Edwi Loop Ganekaz, MT 28382","Flat Rate - Fixed","Zachary.Simon@thelumastory.com",3,153.00,6.99,"Zachary Simon","checkmo"
