"customer_email","currency","product","status","shipping_method","payment","refund","created_at","updated_at"
"Zachary.Hunter@thelumastory.com","USD","sku=MH03-XS-Green,qty=4;sku=MH04-L-Green,qty=3;sku=MH04-S-White,qty=4;sku=MH11-XL-Red,qty=2;sku=MH10-M-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-07 11:13:25","2016-09-07 11:13:25"
"Mario.Murray@the1umastory.com","USD","sku=MH05-M-White,qty=4;sku=MH06-L-Blue,qty=4;sku=MH09-S-Red,qty=3;sku=MH08-L-Purple,qty=3;sku=MH06,qty=1","complete","flatrate_flatrate","checkmo","no","2016-04-20 10:01:49","2016-04-20 10:01:49"
"Jesse.Wilkerson@the1umastory.com","USD","sku=MH12-S-Blue,qty=3;sku=MH10-S-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-04 03:57:40","2016-08-04 03:57:40"
"Eugenia.Morales@the1umastory.com","USD","sku=MH07,qty=1;sku=MH12-XL-Blue,qty=3;sku=MH11-XS-Orange,qty=2;sku=MH02-M-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-26 18:26:23","2016-09-26 18:26:23"
"Tillie.Armstrong@thelumastory.com","USD","sku=MH03-S-Blue,qty=3;sku=MH06-XL-Blue,qty=1;sku=MH02,qty=4;sku=MH03-L-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-30 03:49:16","2016-09-30 03:49:16"
"Joshua.Tran@thelumastory.com","USD","sku=MH13-S-Lavender,qty=4;sku=MH12-L-Green,qty=4;sku=MH09-L-Blue,qty=3;sku=MH12-M-Blue,qty=2;sku=MH02-XS-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-02-23 07:23:24","2016-02-23 07:23:24"
"Miguel.Adkins@the1umastory.com","USD","sku=MH10-M-Red,qty=3;sku=MH01-XS-Gray,qty=4;sku=MH02-M-Red,qty=1;sku=MH11-M-Red,qty=2;sku=MH09-S-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-04-24 04:26:57","2016-04-24 04:26:57"
"Miguel.Adkins@the1umastory.com","USD","sku=MH12-XL-Green,qty=3;sku=MH02-XS-Black,qty=3;sku=MH10-L-Red,qty=1;sku=MH09-M-Blue,qty=2;sku=MH10-XS-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-29 22:24:25","2016-09-29 22:24:25"
"Jason.Farmer@the1umastory.com","USD","sku=MH04-M-White,qty=4;sku=MH04-S-Yellow,qty=1;sku=MH07-M-Black,qty=3;sku=MH10-M-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-05-03 20:13:02","2016-05-03 20:13:02"
"David.Buchanan@thelumastory.com","USD","sku=MH04-M-Yellow,qty=2;sku=MH03-S-Green,qty=2;sku=MH04-S-Green,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-17 11:03:18","2016-07-17 11:03:18"
"Mary.Richardson@the1umastory.com","USD","sku=MH11-XS-Red,qty=4;sku=MH02-M-Red,qty=3;sku=MH11-L-Orange,qty=2;sku=MH04-XS-Yellow,qty=4;sku=MH10-XL-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-21 12:05:06","2016-09-21 12:05:06"
"Adele.Padilla@the1umastory.com","USD","sku=MH09-XS-Red,qty=3;sku=MH06,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-19 22:24:27","2016-07-19 22:24:27"
"Ophelia.King@thelumastory.com","USD","sku=MH05-S-Green,qty=1;sku=MH13-XS-Lavender,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-21 03:44:04","2016-09-21 03:44:04"
"Julia.Rodriquez@the1umastory.com","USD","sku=MH02-S-Purple,qty=1;sku=MH10-XL-Blue,qty=1;sku=MH09-L-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-12 09:44:49","2016-08-12 09:44:49"
"Estelle.Cunningham@thelumastory.com","USD","sku=MH02-XL-Red,qty=4;sku=MH12-L-Green,qty=2;sku=MH08-L-Brown,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-15 17:12:01","2016-05-15 17:12:01"
"Harry.Ramsey@thelumastory.com","USD","sku=MH08-XS-Purple,qty=1;sku=MH08-XL-Purple,qty=2;sku=MH06-M-Black,qty=2;sku=MH09-XL-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-03-09 08:39:55","2016-03-09 08:39:55"
"Pauline.Snyder@thelumastory.com","USD","sku=MH12-XL-Blue,qty=2;sku=MH04-S-White,qty=3;sku=MH04-S-White,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-28 09:04:24","2016-07-28 09:04:24"
"Miguel.Adkins@the1umastory.com","USD","sku=MH04-M-Yellow,qty=1;sku=MH03-S-Green,qty=4;sku=MH02-S-Purple,qty=1;sku=MH03-M-Blue,qty=1;sku=MH10-M-Blue,qty=4","complete","flatrate_flatrate","checkmo","no","2016-03-23 19:26:01","2016-03-23 19:26:01"
"Garrett.Nunez@thelumastory.com","USD","sku=MH04-L-White,qty=2;sku=MH07-L-Green,qty=3;sku=MH03-XL-Green,qty=2;sku=MH12-S-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-24 02:26:04","2016-08-24 02:26:04"
"Catherine.Bell@thelumastory.com","USD","sku=MH13-M-Blue,qty=3;sku=MH13-M-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-11 05:14:03","2016-07-11 05:14:03"
"Mario.Murray@the1umastory.com","USD","sku=MH13-XS-Green,qty=3;sku=MH03-XS-Blue,qty=4;sku=MH07,qty=1;sku=MH10-L-Black,qty=4;sku=MH07-XL-Gray,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-06 02:31:18","2016-04-06 02:31:18"
"Teresa.Nunez@the1umastory.com","USD","sku=MH02-L-Red,qty=1;sku=MH10-XS-Red,qty=1;sku=MH12-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-02-06 01:31:53","2016-02-06 01:31:53"
"Clara.Price@thelumastory.com","USD","sku=MH12-M-Blue,qty=1;sku=MH01-M-Black,qty=1;sku=MH04-M-Yellow,qty=4;sku=MH03-L-Blue,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-30 19:47:00","2016-09-30 19:47:00"
"Harry.Ramsey@thelumastory.com","USD","sku=MH12-S-Red,qty=3;sku=MH11,qty=4;sku=MH02-XL-Black,qty=4;sku=MH05-XL-Red,qty=3;sku=MH06-M-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-17 13:54:57","2016-08-17 13:54:57"
"Mitchell.Griffin@thelumastory.com","USD","sku=MH09-XS-Green,qty=4;sku=MH10-XS-Red,qty=1;sku=MH02-XS-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-18 09:03:44","2016-09-18 09:03:44"
"Julia.Rodriquez@the1umastory.com","USD","sku=MH01-S-Orange,qty=4;sku=MH01-S-Black,qty=3;sku=MH10-L-Red,qty=1;sku=MH07-M-Gray,qty=3;sku=MH07-L-Gray,qty=2","complete","flatrate_flatrate","checkmo","no","2016-05-06 19:27:46","2016-05-06 19:27:46"
"Devin.Aguilar@the1umastory.com","USD","sku=MH09-XL-Blue,qty=1;sku=MH05-XS-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-07-18 08:28:36","2016-07-18 08:28:36"
"Lillian.McCoy@thelumastory.com","USD","sku=MH01-S-Orange,qty=2;sku=MH11-XL-White,qty=3;sku=MH04-L-Yellow,qty=4;sku=MH02-XS-Black,qty=2;sku=MH05-S-White,qty=4","complete","flatrate_flatrate","checkmo","no","2016-09-04 03:31:54","2016-09-04 03:31:54"
"Helen.Warren@thelumastory.com","USD","sku=MH06,qty=1;sku=MH06-M-Blue,qty=4;sku=MH12-S-Red,qty=3;sku=MH06-L-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-07-28 22:03:06","2016-07-28 22:03:06"
"Ethan.Bradley@thelumastory.com","USD","sku=MH09-XS-Green,qty=1;sku=MH03-XL-Black,qty=1;sku=MH03-L-Black,qty=4;sku=MH05-XS-Green,qty=1;sku=MH03-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-18 06:04:53","2016-08-18 06:04:53"
"Eugenia.Morales@the1umastory.com","USD","sku=MH02-XS-Purple,qty=3;sku=MH04-XL-Green,qty=4;sku=MH07-XL-Green,qty=1;sku=MH12-XS-Green,qty=1;sku=MH05-L-White,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-29 04:43:26","2016-07-29 04:43:26"
"Mamie.Carr@the1umastory.com","USD","sku=MH03-L-Blue,qty=1;sku=MH04-XS-Green,qty=2;sku=MH13-S-Green,qty=3;sku=MH03-XL-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2015-09-29 03:17:10","2015-09-29 03:17:10"
"Anne.Fitzgerald@the1umastory.com","USD","sku=MH05-L-White,qty=4;sku=MH03-XS-Blue,qty=3;sku=MH10-XL-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-03-13 16:00:38","2016-03-13 16:00:38"
"Anne.Patterson@thelumastory.com","USD","sku=MH10,qty=4;sku=MH01-M-Gray,qty=2","complete","flatrate_flatrate","checkmo","no","2016-03-18 21:04:46","2016-03-18 21:04:46"
"Pauline.Snyder@thelumastory.com","USD","sku=MH06-XS-Purple,qty=1;sku=MH11-M-Orange,qty=4;sku=MH12-XL-Blue,qty=3;sku=MH05-XS-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-07-07 00:13:43","2016-07-07 00:13:43"
"Michael.Saunders@the1umastory.com","USD","sku=MH04-XL-Yellow,qty=1;sku=MH03-XL-Green,qty=3;sku=MH06-XL-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-01 08:30:10","2016-08-01 08:30:10"
"Lenora.Benson@the1umastory.com","USD","sku=MH03-XS-Blue,qty=3;sku=MH11-L-Red,qty=2;sku=MH08-S-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-03-30 14:13:31","2016-03-30 14:13:31"
"Arthur.Jacobs@thelumastory.com","USD","sku=MH07-S-Green,qty=4;sku=MH03-XS-Black,qty=3;sku=MH06-XS-Purple,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-20 17:12:44","2016-08-20 17:12:44"
"Mitchell.Griffin@thelumastory.com","USD","sku=MH11-M-White,qty=2;sku=MH05-XL-White,qty=1;sku=MH06-M-Black,qty=4;sku=MH06-XL-Black,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-06 15:27:58","2016-09-06 15:27:58"
"Tillie.Cooper@the1umastory.com","USD","sku=MH07-XL-Gray,qty=4;sku=MH07-S-Black,qty=4;sku=MH09-XS-Red,qty=1;sku=MH05-XL-Red,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-26 13:18:27","2016-08-26 13:18:27"
"Lillie.Stokes@thelumastory.com","USD","sku=MH09-XS-Green,qty=3;sku=MH04-M-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-08-26 00:56:44","2016-08-26 00:56:44"
"Lenora.Richards@the1umastory.com","USD","sku=MH05,qty=3;sku=MH02-S-Purple,qty=3","complete","flatrate_flatrate","checkmo","no","2016-05-19 08:50:02","2016-05-19 08:50:02"
"Wayne.Waters@the1umastory.com","USD","sku=MH02-S-Black,qty=3;sku=MH04-XS-White,qty=3;sku=MH07-XL-Gray,qty=1;sku=MH07-S-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-10-01 02:30:19","2016-10-01 02:30:19"
"Zachary.Newton@the1umastory.com","USD","sku=MH02-XL-Purple,qty=4;sku=MH05,qty=2;sku=MH04-S-Green,qty=2;sku=MH02,qty=1;sku=MH02-S-Red,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-12 14:26:36","2016-09-12 14:26:36"
"Gregory.Simpson@thelumastory.com","USD","sku=MH02-S-Black,qty=4;sku=MH06-M-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-18 10:46:07","2016-08-18 10:46:07"
"Genevieve.Kennedy@thelumastory.com","USD","sku=MH12-XL-Green,qty=2;sku=MH12-XL-Blue,qty=2;sku=MH06-M-Purple,qty=3;sku=MH04-M-Yellow,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-22 07:10:53","2016-06-22 07:10:53"
"Carolyn.Fields@thelumastory.com","USD","sku=MH03-M-Green,qty=4;sku=MH01-L-Black,qty=3;sku=MH12-XS-Green,qty=2;sku=MH03-XS-Blue,qty=1;sku=MH01-XS-Gray,qty=3","complete","flatrate_flatrate","checkmo","no","2016-08-25 13:05:44","2016-08-25 13:05:44"
"Carolyn.Fields@thelumastory.com","USD","sku=MH09-S-Red,qty=2;sku=MH10-XL-Red,qty=1;sku=MH07-M-Gray,qty=1;sku=MH11-L-Red,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-28 19:36:23","2016-09-28 19:36:23"
"Mario.Murray@the1umastory.com","USD","sku=MH08,qty=2;sku=MH03-M-Blue,qty=4;sku=MH03-M-Blue,qty=4;sku=MH01-M-Black,qty=1;sku=MH06-XL-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-14 04:12:10","2016-06-14 04:12:10"
"Jeanette.Barrett@thelumastory.com","USD","sku=MH01-L-Gray,qty=3;sku=MH05-S-Red,qty=4;sku=MH06-S-Blue,qty=4;sku=MH02-M-Purple,qty=4","complete","flatrate_flatrate","checkmo","no","2016-08-12 06:11:13","2016-08-12 06:11:13"
"Miguel.Adkins@the1umastory.com","USD","sku=MH07-S-Green,qty=3;sku=MH12-S-Green,qty=4;sku=MH04-L-White,qty=1;sku=MH02-S-Red,qty=1;sku=MH04-M-Yellow,qty=1","complete","flatrate_flatrate","checkmo","no","2016-10-04 07:59:11","2016-10-04 07:59:11"
"Hilda.Reeves@thelumastory.com","USD","sku=MH13-S-Lavender,qty=4;sku=MH10-S-Black,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-30 13:50:01","2016-05-30 13:50:01"
"Mayme.Porter@the1umastory.com","USD","sku=MH05-M-Green,qty=3;sku=MH07-M-Black,qty=3;sku=MH04-XS-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-06-24 18:45:58","2016-06-24 18:45:58"
"Lura.Taylor@the1umastory.com","USD","sku=MH09-XS-Blue,qty=2;sku=MH11-L-Red,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-23 10:51:01","2016-04-23 10:51:01"
"Ethan.Swanson@the1umastory.com","USD","sku=MH09-L-Blue,qty=4;sku=MH10-M-Blue,qty=2;sku=MH03-M-Black,qty=4;sku=MH12-L-Green,qty=4;sku=MH06-XL-Blue,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-21 02:18:08","2016-04-21 02:18:08"
"Cecilia.Ward@the1umastory.com","USD","sku=MH11-XL-Red,qty=4;sku=MH09-XS-Blue,qty=4;sku=MH08-M-Purple,qty=4;sku=MH11-M-Orange,qty=3;sku=MH03,qty=1","complete","flatrate_flatrate","checkmo","no","2016-08-28 17:40:18","2016-08-28 17:40:18"
"Wayne.Waters@the1umastory.com","USD","sku=MH10-XS-Blue,qty=1;sku=MH06-M-Black,qty=4;sku=MH06-XL-Purple,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-05 13:13:05","2016-09-05 13:13:05"
"Anne.Fitzgerald@the1umastory.com","USD","sku=MH12-M-Green,qty=4;sku=MH02-XS-Black,qty=1;sku=MH10-S-Red,qty=3;sku=MH06-S-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-06-15 13:06:53","2016-06-15 13:06:53"
"Jeanette.Drake@thelumastory.com","USD","sku=MH03-M-Black,qty=4;sku=MH03-XS-Green,qty=1;sku=MH12-S-Blue,qty=3","complete","flatrate_flatrate","checkmo","no","2016-06-06 13:06:49","2016-06-06 13:06:49"
"Frances.Elliott@thelumastory.com","USD","sku=MH03-L-Black,qty=4;sku=MH07-S-Green,qty=3;sku=MH02-S-Red,qty=3;sku=MH08-XL-Red,qty=3;sku=MH01-M-Gray,qty=1","complete","flatrate_flatrate","checkmo","no","2016-09-02 15:32:44","2016-09-02 15:32:44"
"Virgie.Oliver@thelumastory.com","USD","sku=MH02-L-Purple,qty=3;sku=MH08-L-Brown,qty=2","complete","flatrate_flatrate","checkmo","no","2016-02-20 03:23:25","2016-02-20 03:23:25"
"Helen.Warren@thelumastory.com","USD","sku=MH02-XL-Purple,qty=1;sku=MH05-S-White,qty=2;sku=MH09-M-Green,qty=2;sku=MH06-S-Purple,qty=1","complete","flatrate_flatrate","checkmo","no","2016-07-27 17:07:22","2016-07-27 17:07:22"
"Dale.Thompson@thelumastory.com","USD","sku=MH05-M-White,qty=3;sku=MH01-L-Black,qty=2","complete","flatrate_flatrate","checkmo","no","2016-04-12 02:14:08","2016-04-12 02:14:08"
"Pauline.Snyder@thelumastory.com","USD","sku=MH05-XS-Red,qty=2;sku=MH01-XL-Orange,qty=3","complete","flatrate_flatrate","checkmo","no","2016-05-16 06:02:34","2016-05-16 06:02:34"
"Stella.Young@thelumastory.com","USD","sku=MH07-XS-Black,qty=1;sku=MH06-M-Blue,qty=1;sku=MH12-M-Green,qty=3;sku=MH09-L-Green,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-24 03:04:11","2016-06-24 03:04:11"
"Dale.Thompson@thelumastory.com","USD","sku=MH06-L-Blue,qty=2;sku=MH03-XS-Blue,qty=4;sku=MH10-M-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-16 15:27:31","2016-06-16 15:27:31"
"Ethel.Townsend@the1umastory.com","USD","sku=MH03-L-Black,qty=1;sku=MH11-XL-Red,qty=1;sku=MH11-L-Red,qty=1;sku=MH04-XS-Green,qty=4;sku=MH04-M-Green,qty=3","complete","flatrate_flatrate","checkmo","no","2016-09-08 19:18:40","2016-09-08 19:18:40"
"Lura.Taylor@the1umastory.com","USD","sku=MH03-L-Black,qty=1;sku=MH13-S-Blue,qty=4;sku=MH11,qty=2;sku=MH03-S-Black,qty=4","complete","flatrate_flatrate","checkmo","no","2016-06-01 20:12:56","2016-06-01 20:12:56"
"Harry.Ramsey@thelumastory.com","USD","sku=MH06-XS-Black,qty=2;sku=MH09-XS-Blue,qty=1;sku=MH03,qty=2;sku=MH09-S-Red,qty=1;sku=MH11-M-Orange,qty=1","complete","flatrate_flatrate","checkmo","no","2016-05-22 09:20:42","2016-05-22 09:20:42"
"Ophelia.Myers@thelumastory.com","USD","sku=MH11-XL-White,qty=1;sku=MH05-S-Green,qty=1;sku=MH05-S-White,qty=2","complete","flatrate_flatrate","checkmo","no","2016-09-25 05:40:55","2016-09-25 05:40:55"
"Gregory.Simpson@thelumastory.com","USD","sku=MH09-L-Red,qty=4;sku=MH11,qty=4;sku=MH09-XL-Blue,qty=3;sku=MH03-L-Green,qty=2","complete","flatrate_flatrate","checkmo","no","2016-05-30 23:14:40","2016-05-30 23:14:40"
